B3R3,B3R10,B3R9B,B3R6,B14R2,B14R23,B14R15BTERSEDIA,B1282R6,B8R2K3N,B8R2K4N,B4R10B,B121R1,B121R4,B121R5,B121R7,B121R10,B122R3,B1282R1,B1282R2,B1282R3,B1282R4,B1282R5,B122R11,B122R1,B4R3,B51R1B,B3R22E,B3R24,B3R40,B51R2DK2,B14R16,B14R7A,B126R4A,X_Pengiriman_RKO,X_Metode_Pembelian_Kapitasi,X_Persentase_Pemenuhan_EPurchasing,X_Sumber_Dana_Umum,X_Kondisi_Ruang_Farmasi,X_Kualitas_Gudang,X_Sumber_Dana_BPJS,X_Proporsi_Kapitasi,X_Sistem_Pencatatan,X_Kerusakan_Obat,X_Kepemilikan_Kendaraan,X_Intensitas_Kapitasi,Total_Kelompok_Obat_Dinkes
1,0,2,2,2,24836,1,1,1,2,2,1,1,2,1,0,1,1,4,1,4,1,1,1,2,1,1,4,1,1,2,1,1,1,-1,0,2,6,4,3,1,3,0,3,3,33
1,2,1,2,2,8343,0,1,1,1,2,1,1,2,1,0,0,0,0,1,4,0,1,0,1,1,1,4,1,1,2,1,1,1,0,0,2,5,3,2,1,3,1,1,0,34
0,0,2,1,2,4391,0,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,1,1,1,0,4,1,1,1,2,1,1,-1,0,2,6,3,2,1,1,1,3,3,33
0,2,2,3,2,266,0,1,0,0,2,1,3,2,1,0,2,0,0,1,4,1,1,2,2,1,1,4,1,1,2,1,0,1,1,0,3,6,4,2,1,3,3,3,4,31
1,0,3,2,2,8275,0,1,0,0,2,1,1,2,0,1,0,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,6,2,3,1,1,1,3,0,33
1,0,3,2,2,14612,1,1,1,2,2,1,3,1,0,0,2,0,0,1,12,0,1,1,2,1,1,4,1,1,2,1,1,1,-1,0,3,6,3,3,1,1,1,3,2,34
1,0,2,2,2,30737,0,1,0,0,2,1,3,1,1,0,0,0,0,1,6,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,6,2,3,1,1,1,3,0,29
1,2,2,2,2,372,1,1,1,2,2,1,1,2,1,0,2,0,0,1,12,0,1,0,0,1,1,4,0,1,2,1,1,0,-1,0,2,6,1,3,1,1,3,3,0,33
1,0,2,2,2,8104,1,0,1,0,2,1,3,2,1,0,1,1,4,1,4,1,1,1,2,1,1,4,1,1,2,1,1,1,2,5,3,6,4,3,1,1,3,3,4,29
1,2,2,3,2,22579,1,1,0,0,2,1,1,2,1,0,0,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,6,3,3,1,1,1,3,0,31
0,0,1,0,2,10005,1,1,0,0,2,1,1,1,1,0,0,0,0,1,4,0,1,0,0,1,1,4,1,0,2,1,1,1,0,0,3,6,4,3,1,3,1,2,0,28
0,2,2,3,2,17847,1,1,0,0,2,1,3,2,0,0,1,0,0,1,4,1,1,2,2,1,1,4,1,1,2,1,1,3,2,3,2,6,4,3,0,3,1,3,4,29
1,0,1,1,2,81830,1,1,1,1,2,1,1,1,0,1,1,0,0,1,12,1,1,2,0,1,1,4,0,1,2,1,1,3,-1,4,2,6,2,3,1,1,1,3,3,34
0,0,0,0,2,-1,0,0,3,0,0,1,1,1,0,1,1,0,0,1,4,0,0,2,0,4,0,1,1,0,1,2,0,1,-1,0,1,2,1,2,1,2,1,0,2,26
0,2,2,3,2,892,0,1,1,1,2,1,3,2,1,0,2,1,4,1,4,1,1,1,2,1,1,4,1,1,2,1,1,1,1,0,3,6,4,3,1,1,1,3,0,31
1,0,0,1,2,6696,0,0,0,0,2,1,1,2,1,0,1,0,0,1,5,1,1,1,2,1,1,4,0,1,2,1,1,3,1,0,2,6,3,3,1,3,1,3,2,34
0,2,2,2,1,19389,0,1,0,2,2,1,1,2,1,0,2,0,0,1,12,1,1,2,2,1,1,4,0,1,2,1,0,1,2,5,2,6,4,3,0,1,1,3,4,33
1,2,2,1,2,33512,1,1,1,2,2,1,3,2,1,0,2,0,0,0,0,1,1,1,2,1,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,3,1,3,3,33
1,0,0,2,2,0,0,1,2,0,2,1,3,2,1,0,1,0,0,0,0,1,1,2,1,1,1,4,0,1,2,1,1,1,-1,0,2,6,3,3,1,1,1,3,4,27
1,0,0,1,2,3314,0,0,1,0,2,1,1,1,1,0,1,0,0,1,6,1,1,1,0,4,0,2,1,1,2,1,1,1,1,0,2,6,4,3,1,2,1,3,2,31
0,2,4,3,2,1232,0,1,1,2,2,1,1,2,1,0,2,0,0,1,4,0,1,2,2,1,1,4,1,1,2,1,1,1,0,0,3,6,4,2,1,3,1,3,1,31
0,0,2,3,2,6785,0,1,0,0,2,1,3,2,0,1,1,0,0,1,11,1,1,2,1,1,1,4,1,1,2,1,1,1,2,2,3,6,4,3,1,0,0,3,4,33
0,0,2,2,2,504,0,1,0,0,2,1,3,1,1,0,1,1,1,1,3,1,1,0,1,4,0,4,1,1,2,1,1,1,1,0,2,6,4,3,1,1,3,2,4,30
1,0,1,1,2,9407,0,1,0,0,2,1,3,2,1,0,1,0,0,1,12,0,1,1,0,4,1,4,1,1,1,1,1,1,1,0,1,6,2,3,1,2,1,3,4,28
0,2,2,0,1,81800,0,1,3,2,2,1,3,2,1,0,1,1,4,0,0,1,1,0,2,1,1,4,1,1,2,1,1,3,2,4,3,6,3,3,0,3,1,3,4,0
1,1,1,1,1,9388,0,1,0,0,2,1,1,2,1,0,0,0,0,1,12,1,1,0,0,4,1,4,0,1,2,2,0,1,0,0,3,6,2,3,0,2,1,3,0,33
0,2,2,2,2,14006,1,1,0,0,2,1,3,1,1,0,1,0,0,1,4,0,1,2,1,1,1,4,1,1,2,1,1,1,2,5,2,6,4,3,1,1,3,3,3,34
1,0,1,3,2,9093,0,1,0,0,2,1,1,1,1,0,1,0,0,1,3,0,1,0,0,1,1,4,1,1,2,1,1,1,1,0,2,6,3,3,1,2,1,3,4,30
1,0,2,3,2,18291,1,1,0,0,2,0,0,0,1,0,2,0,0,1,4,1,1,1,2,1,1,4,1,1,2,1,0,0,1,0,3,6,4,3,1,0,1,3,2,34
0,0,2,0,2,11453,0,1,0,0,2,1,3,1,0,0,2,0,0,1,3,0,1,2,1,1,1,4,1,1,2,1,1,1,2,2,2,6,2,3,1,1,2,3,4,32
1,2,1,2,2,17049,1,1,0,0,2,1,3,1,1,0,1,1,4,1,4,0,1,1,2,1,1,4,1,1,2,1,0,1,2,5,3,6,4,3,0,1,1,3,4,29
0,2,2,3,1,16377,0,1,0,2,2,1,1,1,0,1,2,0,0,1,12,0,0,0,2,1,1,4,1,0,2,1,1,1,0,0,2,3,1,3,0,3,0,3,0,34
1,0,2,1,2,676,1,1,0,0,2,1,1,2,1,0,0,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,3,0,0,3,6,4,3,1,3,0,3,0,33
0,0,2,3,2,8385,0,1,0,0,2,1,3,2,0,1,2,0,0,1,4,0,1,1,2,1,1,4,0,1,2,1,1,1,-1,0,2,6,2,3,1,2,1,3,0,28
0,0,2,1,2,5277,0,1,0,0,2,1,3,1,0,1,1,0,0,1,4,1,1,0,0,4,0,4,1,1,1,1,1,1,1,0,2,6,3,2,1,0,1,3,4,33
1,2,2,2,2,7262,0,1,0,0,2,1,1,2,1,0,2,0,0,1,4,1,1,1,1,1,1,4,0,1,2,1,1,1,2,1,2,6,4,3,1,1,1,3,2,29
0,2,2,2,2,14409,0,1,1,1,2,1,3,2,0,1,2,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,2,2,0,6,4,3,1,3,3,3,4,34
0,0,0,0,2,20776,0,1,2,2,2,1,1,2,1,0,1,0,0,1,4,0,1,1,2,1,1,4,1,1,2,1,0,1,0,0,1,6,3,3,1,3,3,3,3,32
0,0,0,3,2,1082,1,1,1,2,2,1,3,2,1,0,1,0,0,1,12,1,1,0,2,1,1,4,1,1,2,1,1,1,2,3,1,6,4,3,1,3,0,3,4,32
1,2,2,3,1,2391,0,1,1,2,2,1,1,2,1,0,1,1,2,1,3,0,1,2,2,1,1,4,1,1,2,2,1,1,1,0,3,6,3,3,1,2,1,3,0,34
1,0,0,1,2,6349,0,0,0,0,1,1,1,1,1,0,0,0,0,1,12,0,1,0,0,1,0,4,1,1,1,1,1,1,0,0,1,6,3,2,1,2,1,3,0,30
0,2,2,1,2,16435,0,1,1,2,2,1,3,1,1,0,1,0,0,1,12,1,1,0,0,1,1,4,1,1,2,1,1,1,1,0,2,6,4,3,1,1,1,3,4,33
0,0,2,2,2,-1,0,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,0,0,1,1,4,1,1,2,1,0,1,1,5,2,6,4,3,1,2,1,3,2,32
0,0,1,1,2,6492,1,1,1,2,2,1,3,2,1,0,1,0,0,1,2,1,1,1,0,2,0,4,1,1,1,1,1,1,1,0,0,6,4,2,1,0,0,3,4,33
1,2,0,1,2,6801,0,1,0,0,2,1,1,1,1,0,2,0,0,1,6,0,1,0,1,1,1,3,1,1,2,2,1,1,-1,0,1,6,4,2,1,1,1,3,1,33
1,0,2,1,2,8321,0,1,0,0,2,1,1,2,1,0,1,1,2,1,4,1,1,2,0,1,1,4,1,0,2,1,1,1,1,0,3,6,3,3,1,2,2,3,0,32
0,1,0,3,2,93,0,1,1,1,2,1,1,2,1,0,2,0,0,0,0,0,1,1,1,1,1,4,1,1,2,2,1,1,1,1,3,6,4,3,0,1,1,1,1,3
1,0,2,2,2,13552,0,1,0,0,2,1,3,1,0,1,1,0,0,1,6,0,1,0,2,1,1,4,1,1,2,1,1,1,1,0,2,6,4,3,1,1,1,3,2,34
1,0,2,3,2,16708,1,1,1,1,2,1,1,1,0,0,2,0,0,1,12,1,1,1,1,1,1,4,1,1,2,1,1,3,2,1,3,6,3,3,1,1,1,3,4,30
1,0,0,2,2,17937,0,1,1,2,2,1,3,2,1,0,2,1,1,1,12,1,1,0,2,1,1,4,1,1,2,1,1,3,2,3,2,6,4,3,1,1,3,3,4,34
1,0,2,2,2,23905,1,1,0,0,2,1,1,2,1,0,2,1,1,1,5,1,1,2,2,1,1,4,1,1,2,1,1,3,2,5,3,6,4,3,1,3,1,3,1,30
0,0,1,1,2,3207,1,1,1,1,2,1,1,2,0,1,0,0,0,1,4,0,1,0,1,1,0,4,1,1,2,1,1,1,0,0,3,6,4,3,1,2,1,3,0,32
0,0,2,2,2,5808,0,1,0,0,2,1,1,2,0,1,0,0,0,1,4,0,1,0,0,1,1,4,1,1,2,1,1,1,0,0,3,6,4,3,1,2,3,3,0,30
1,1,2,2,2,30689,1,1,0,2,1,1,1,2,1,0,2,0,0,1,12,0,1,1,0,1,1,4,1,1,2,1,1,1,1,5,2,6,3,3,1,1,1,3,2,29
1,0,3,2,2,26396,1,1,1,2,2,1,1,1,1,0,2,0,0,1,4,0,1,0,1,1,1,4,1,1,2,1,0,1,2,5,3,6,3,3,1,1,1,3,3,33
0,0,2,3,2,15975,0,1,1,2,2,1,1,2,1,0,0,0,0,1,6,0,1,0,0,1,1,4,1,1,2,1,1,1,0,0,1,6,4,3,1,1,1,3,0,33
1,2,3,2,1,3215,0,1,0,0,2,1,1,2,1,0,2,0,0,1,4,0,1,0,2,1,1,4,1,1,2,1,1,1,-1,0,2,6,4,3,0,1,1,3,0,27
1,0,3,0,2,15094,1,1,0,2,2,1,1,2,1,0,1,1,1,1,6,0,1,0,2,1,1,4,1,1,2,1,0,2,-1,0,2,6,4,3,1,1,3,2,4,33
0,0,0,0,2,-1,0,0,1,2,2,1,1,2,1,0,0,1,12,1,12,0,1,1,0,1,0,4,1,0,2,1,0,1,0,0,2,6,2,2,1,2,1,3,0,33
1,0,3,3,2,20062,1,1,0,0,2,1,3,1,1,0,2,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,6,4,3,1,3,3,3,3,33
1,0,2,2,2,10540,1,1,0,0,2,1,3,2,1,0,2,0,0,1,12,0,1,1,2,1,1,4,1,0,2,1,0,1,1,1,2,6,3,3,1,1,1,3,4,33
0,0,3,3,2,20014,0,1,1,2,2,1,3,2,1,0,2,0,0,1,12,0,1,2,1,1,1,4,1,1,2,1,1,1,1,0,2,6,3,2,1,2,3,3,3,33
1,0,2,2,2,-1,0,0,0,0,2,1,1,1,0,0,2,0,0,1,6,0,1,1,2,1,1,4,1,1,1,1,1,1,2,5,1,6,3,2,0,2,1,3,4,34
0,0,2,2,2,24966,0,1,1,1,2,1,1,2,1,0,0,0,0,1,6,0,1,0,2,1,1,4,1,0,2,1,1,1,0,0,3,6,4,2,1,1,3,3,0,33
0,0,1,2,2,-1,1,1,0,0,2,1,3,2,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,1,0,3,6,3,2,1,1,1,3,1,33
0,0,0,0,2,8875,0,1,0,0,2,1,1,1,1,0,1,0,0,1,10,0,1,1,0,1,1,4,1,1,2,1,1,1,0,0,2,6,3,2,1,2,3,3,2,27
1,0,2,1,2,11385,1,1,0,0,2,1,3,2,0,1,2,0,0,1,4,0,1,2,1,1,0,4,1,1,2,1,1,1,1,0,2,6,4,3,1,3,1,3,3,34
0,0,1,1,2,7150,0,1,0,0,2,1,3,2,0,1,1,0,0,1,12,0,1,1,1,1,0,4,1,1,2,1,0,3,1,0,3,6,4,3,1,2,1,3,2,33
0,0,0,1,2,983,0,0,0,0,2,1,3,2,0,1,2,0,0,1,4,1,1,0,1,1,0,2,0,0,2,1,0,1,1,0,3,6,2,3,1,1,1,3,3,32
0,0,0,0,2,12204,0,1,0,0,2,1,3,1,1,0,2,0,0,1,4,1,1,1,0,1,1,4,1,1,2,1,0,3,2,4,3,6,3,2,1,1,1,3,2,32
0,0,0,2,2,24694,0,1,0,0,2,1,1,2,1,0,1,0,0,1,8,0,1,1,1,1,1,4,0,1,2,1,1,1,2,5,3,6,3,2,1,1,1,3,4,32
0,0,1,3,2,9041,0,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,1,0,2,6,4,3,0,2,1,3,0,34
0,2,2,3,2,25744,0,0,0,0,2,1,3,2,1,0,1,1,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,3,1,4,3,6,4,3,1,3,1,3,4,31
0,0,2,2,2,12679,0,0,0,0,2,1,1,1,1,0,1,0,0,1,4,0,1,1,0,1,1,4,1,0,2,1,1,1,1,0,2,6,3,3,1,1,0,3,2,32
0,0,0,2,2,-1,0,1,1,1,2,1,1,1,1,0,2,1,12,1,12,0,1,1,1,1,1,4,1,1,2,1,0,1,1,4,2,6,3,3,1,2,3,3,4,32
0,0,0,2,2,23946,1,1,1,2,2,1,1,2,0,1,2,0,0,1,6,0,1,2,2,1,1,4,1,1,2,1,1,3,1,3,3,6,3,3,1,1,3,3,1,33
0,0,0,1,2,-1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,4,1,1,2,0,4,0,4,0,0,1,2,0,0,1,0,1,6,2,2,0,2,3,0,2,26
1,2,1,2,2,3760,0,1,2,0,2,1,3,1,0,1,1,0,0,1,6,0,1,1,0,1,1,4,1,1,2,1,0,1,1,0,3,6,4,3,0,0,1,3,4,31
0,0,2,0,2,967,0,1,0,0,2,0,0,0,1,0,2,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,0,1,0,2,6,3,3,1,3,1,3,1,32
1,0,1,2,2,-1,1,0,1,0,2,1,3,2,1,0,2,0,0,1,12,0,1,1,0,4,1,4,0,0,2,1,1,1,2,1,2,6,3,3,1,1,1,3,3,31
1,0,0,0,2,-1,1,1,0,0,2,1,1,2,1,0,2,0,0,1,4,0,1,0,0,1,1,2,0,0,2,1,0,1,-1,0,1,6,3,3,1,1,1,3,0,34
0,1,2,0,2,4951,0,1,0,2,2,1,1,2,1,0,2,0,0,1,4,0,1,1,0,1,1,4,0,1,2,1,1,2,1,5,2,6,4,2,1,2,3,3,2,32
1,0,1,1,2,6071,1,1,2,0,2,0,0,0,1,0,1,0,0,1,4,0,1,0,1,1,0,4,1,1,2,2,1,0,1,0,2,6,3,3,1,2,1,3,2,32
0,0,2,1,2,64,0,1,2,1,2,1,1,2,0,0,2,0,0,1,4,0,1,2,0,1,1,4,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,3,2,22
1,2,2,2,2,-1,0,0,0,0,2,1,1,1,0,1,2,0,0,1,4,0,1,0,0,1,0,2,1,1,1,1,1,1,-1,0,3,5,3,2,1,2,1,3,0,32
1,0,2,1,2,-1,1,1,1,2,2,1,3,1,1,0,1,0,0,1,4,1,1,2,0,2,1,4,1,1,1,1,1,1,-1,0,2,6,4,3,1,2,0,3,4,33
0,0,1,3,2,26282,0,1,1,2,2,1,1,2,1,0,1,0,0,1,6,0,1,1,2,1,1,4,1,1,2,1,1,1,1,0,2,6,3,3,1,3,3,3,4,30
0,0,0,2,2,9578,0,0,1,2,2,1,1,2,1,0,2,0,0,1,12,0,1,1,1,2,0,4,1,1,2,1,1,1,-1,0,2,5,3,2,1,1,1,3,1,32
0,2,2,2,2,12934,1,1,0,0,2,1,3,2,1,0,1,0,0,1,10,0,1,0,2,1,1,4,0,1,2,1,1,1,1,0,3,6,3,3,1,1,1,3,3,34
1,2,2,3,2,-1,1,1,1,2,2,1,3,1,1,0,2,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,2,1,2,6,4,3,0,1,1,3,2,34
0,0,2,2,2,8002,1,1,0,0,2,1,1,1,1,0,0,0,0,1,2,0,1,0,0,1,1,3,1,1,2,1,1,1,0,0,1,6,3,3,1,2,1,3,0,33
0,0,0,2,2,987,0,1,0,0,2,1,1,2,1,0,2,0,0,1,6,0,1,0,0,1,1,4,1,1,2,1,1,1,0,0,3,6,4,2,1,1,3,3,3,0
0,2,1,3,1,24889,1,1,1,2,2,1,3,2,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,3,1,5,3,6,4,3,0,1,1,3,2,34
1,2,2,2,2,8115,0,1,0,0,2,1,1,1,1,0,2,0,0,1,4,0,1,1,0,1,1,4,1,1,1,1,1,1,-1,0,2,6,4,3,1,1,3,2,1,31
1,0,1,2,2,306,0,0,0,0,1,1,1,2,1,0,2,1,4,1,4,1,1,2,0,1,1,4,1,0,1,1,1,1,1,0,2,6,3,3,1,2,1,3,4,27
0,2,2,2,1,11609,0,1,0,0,2,1,1,2,1,0,1,0,0,1,12,0,1,0,1,1,1,4,0,1,2,1,1,1,1,0,3,6,4,3,1,1,1,3,0,30
1,2,1,2,2,31402,0,1,0,0,2,1,1,1,1,0,1,0,0,1,4,0,1,1,2,1,1,4,1,1,2,1,1,1,2,1,2,6,4,2,1,0,0,3,4,33
1,2,2,3,1,22878,1,1,0,0,2,1,3,2,0,1,1,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,1,2,2,2,6,4,3,0,1,1,3,4,32
0,2,2,3,1,5616,1,1,0,0,2,1,3,2,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,2,5,3,6,4,3,1,3,1,3,1,34
0,0,1,2,2,-1,0,1,0,0,2,1,1,1,1,0,0,0,0,1,4,0,1,0,1,1,1,4,1,1,1,1,1,1,0,0,3,6,3,2,1,1,1,3,0,31
1,0,1,1,2,9132,0,1,2,0,2,1,1,2,0,1,0,0,0,1,12,0,1,0,0,1,1,2,1,1,2,1,1,1,0,0,3,6,3,2,1,2,1,1,0,33
0,2,2,0,1,8381,1,1,0,0,2,1,3,2,1,0,1,1,3,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,2,1,2,6,3,3,1,1,3,3,0,33
1,2,2,1,2,102,1,0,0,2,2,1,3,2,1,0,2,0,0,1,12,0,1,1,0,4,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,0,1,1,4,30
0,2,1,3,2,1252,1,1,2,1,2,1,2,1,1,0,2,1,1,1,8,0,1,0,1,1,1,4,1,1,2,1,1,2,-1,0,2,6,3,3,1,1,1,3,3,32
1,0,0,2,2,9703,0,1,0,0,2,1,1,2,1,0,1,0,0,1,4,1,1,2,0,1,1,4,1,1,2,1,0,1,1,0,2,6,3,3,1,2,1,3,0,27
0,0,0,0,2,6280,0,1,0,0,2,1,3,2,1,0,1,0,0,1,12,1,1,1,0,1,0,4,1,1,2,2,1,1,2,2,1,0,3,2,1,2,0,3,4,34
0,2,0,2,1,3644,0,1,0,0,2,1,1,2,0,1,0,0,0,1,12,0,1,0,2,1,1,4,1,0,2,1,1,1,0,0,2,6,3,2,0,3,3,3,0,27
0,2,2,3,2,8541,1,1,1,2,2,1,3,1,1,0,1,1,4,1,12,1,1,1,2,1,1,4,1,1,2,1,1,3,2,3,3,6,4,3,0,1,1,3,3,34
1,1,0,2,2,1913,1,1,2,2,2,1,1,2,1,0,1,0,0,1,12,1,1,1,0,4,1,3,1,1,1,1,1,1,1,0,2,6,4,3,1,2,1,3,3,31
0,2,3,0,2,17494,1,1,0,0,2,1,3,1,1,0,1,0,0,1,4,1,1,2,2,1,1,4,1,1,2,1,1,1,2,3,2,6,4,2,1,1,1,3,4,34
0,0,0,2,2,-1,0,1,0,0,2,1,1,1,1,0,0,0,0,1,2,0,1,2,0,1,1,4,1,0,2,1,1,1,0,0,2,6,2,3,1,2,1,3,0,31
1,2,2,3,2,28898,0,1,0,0,1,1,3,2,1,0,1,0,0,1,12,1,1,2,2,1,1,4,1,0,2,1,1,1,2,4,3,6,4,3,1,1,3,3,4,31
0,0,1,3,2,20558,1,1,1,1,2,1,3,1,0,1,2,0,0,1,4,1,1,1,2,1,1,4,1,1,2,1,0,1,-1,0,2,6,4,3,1,1,1,3,4,31
0,0,1,3,2,8008,0,1,0,1,2,1,1,2,1,0,2,0,0,1,12,0,1,0,0,1,1,4,1,1,2,1,1,1,1,5,2,6,3,3,1,0,1,3,1,32
1,0,3,2,2,21302,0,1,1,2,2,1,1,2,1,0,2,0,0,1,6,0,1,1,2,1,1,4,1,0,2,1,1,1,-1,0,2,6,4,3,1,3,3,3,0,33
0,2,2,2,2,2272,0,1,0,0,2,1,3,2,1,0,1,0,0,1,10,0,1,2,2,1,1,4,1,1,2,1,0,1,1,2,2,6,4,3,1,1,0,3,1,31
0,0,0,2,2,14697,0,1,0,0,2,1,1,2,1,0,1,0,0,1,2,1,1,0,2,1,1,4,0,1,2,1,1,1,-1,0,2,6,3,3,1,1,1,2,3,16
1,0,0,2,2,-1,0,1,2,2,2,1,1,2,1,0,2,1,1,1,12,0,1,2,0,1,1,4,1,1,2,1,1,1,1,1,2,6,3,3,1,1,1,3,4,16
0,0,0,1,2,1677,0,1,1,2,2,1,1,2,0,1,2,0,0,1,2,0,1,1,0,2,1,4,0,1,2,1,1,1,-1,0,3,5,4,2,1,2,1,1,1,33
1,2,3,2,2,29606,0,1,0,1,2,1,3,1,0,0,1,0,0,1,6,1,1,0,2,1,1,4,1,1,2,1,1,1,2,5,3,6,4,3,1,1,0,3,2,29
1,2,0,2,2,-1,0,1,2,2,2,1,3,2,1,0,2,0,0,1,4,0,1,0,0,1,1,4,0,1,2,1,1,1,-1,0,3,6,4,3,1,1,1,3,2,34
0,2,0,1,1,14,0,0,0,0,0,1,1,2,0,1,0,0,0,1,4,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,0,1,2,1,0,3,0,0,31
1,2,2,2,2,11786,1,1,1,1,2,1,1,1,1,0,2,1,4,1,6,0,1,2,1,1,1,4,1,1,2,1,1,1,0,0,3,6,3,3,1,1,0,3,0,33
0,1,0,2,2,839,1,1,1,1,2,1,1,1,1,0,2,1,4,1,4,0,1,1,0,4,1,4,1,1,2,1,1,1,-1,0,1,6,3,3,1,1,0,3,0,25
1,0,2,2,2,8556,0,0,0,0,2,1,1,2,1,0,2,0,0,1,6,0,1,1,2,1,1,4,1,1,2,1,1,1,1,0,2,6,3,3,1,3,1,2,0,34
0,0,2,2,2,30025,0,0,0,0,1,1,1,2,1,0,0,0,0,1,6,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,6,4,2,1,2,1,3,0,29
1,0,3,2,2,21772,0,1,1,2,2,1,3,1,0,0,2,0,0,1,6,1,1,1,1,1,1,4,1,1,2,1,1,1,1,0,2,6,4,3,1,1,1,3,1,34
0,0,1,0,2,19116,0,1,1,2,2,1,1,2,1,0,2,0,0,1,6,0,1,0,2,5,1,4,1,1,2,1,1,1,0,0,2,6,4,3,1,3,1,3,1,33
0,0,0,2,2,-1,0,0,2,0,2,1,1,2,1,0,0,0,0,1,4,1,1,1,1,1,0,4,1,1,2,1,1,1,0,0,1,6,3,2,1,1,1,3,0,29
0,0,0,1,2,181,0,1,0,0,2,1,3,2,1,0,1,1,12,1,12,0,1,1,2,1,1,4,0,1,2,2,0,1,1,0,2,6,2,3,1,1,3,3,1,25
1,0,0,1,2,10912,1,1,1,1,2,1,3,2,0,1,2,1,3,1,6,0,1,1,0,1,1,2,1,1,1,1,0,1,2,4,3,5,3,3,1,1,0,3,0,29
0,2,2,2,2,-1,0,1,0,0,2,1,1,2,1,0,2,0,0,1,12,0,1,2,2,1,1,4,0,1,2,1,1,1,1,0,2,6,4,3,1,3,1,3,3,34
1,2,2,1,2,2085,0,1,2,0,2,1,1,2,1,0,0,1,12,1,12,0,1,0,0,1,1,4,0,1,2,1,1,1,0,0,3,6,3,3,1,1,1,3,0,33
1,0,3,2,2,7852,0,1,1,1,2,1,3,2,0,0,2,0,0,1,6,1,1,2,2,1,1,4,1,0,2,1,1,3,1,1,2,6,4,3,1,3,1,3,3,34
1,0,0,1,2,-1,1,1,0,0,2,1,1,1,1,0,2,0,0,1,2,1,1,1,0,1,1,4,1,1,2,1,1,1,1,0,3,6,3,2,1,2,0,3,4,29
1,2,1,1,1,0,0,1,0,0,2,1,3,1,1,0,1,0,0,1,12,0,1,0,0,1,0,0,1,1,1,1,0,3,-1,0,2,5,2,3,0,1,3,2,2,30
0,0,0,1,2,325,1,0,0,0,2,1,1,1,1,0,2,0,0,1,12,0,1,0,0,4,0,0,0,1,1,1,1,1,-1,0,2,6,3,2,1,2,1,3,2,28
1,2,2,2,2,8652,1,1,0,0,2,1,1,2,1,0,0,0,0,1,12,0,1,0,2,1,1,4,1,1,2,1,1,2,0,0,2,6,4,3,1,1,1,3,0,31
0,0,2,3,2,10453,0,0,0,0,2,1,1,2,0,1,0,0,0,1,4,0,1,0,2,1,1,3,1,1,2,1,1,1,0,0,2,6,3,3,1,1,3,3,0,30
0,0,1,2,2,10989,0,1,0,0,2,1,1,1,1,0,2,0,0,1,2,1,1,2,0,1,1,4,1,1,2,1,1,1,1,3,1,6,4,2,1,2,1,3,1,28
0,0,1,2,2,21740,0,1,1,1,2,1,3,2,1,0,2,0,0,1,12,1,1,1,0,1,1,4,1,1,2,1,1,1,1,5,3,6,3,3,1,1,3,3,2,28
1,2,1,2,1,11777,1,1,0,0,2,1,3,2,1,0,1,1,12,1,12,0,1,0,1,2,1,4,1,1,2,1,1,3,1,0,2,6,2,3,0,2,1,3,2,33
0,0,2,2,2,524,1,1,0,0,2,1,1,2,1,0,2,0,0,1,4,0,1,0,0,1,0,4,1,1,2,1,1,1,1,4,1,6,3,2,1,2,1,2,4,32
1,0,1,2,2,15291,0,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,0,0,4,1,4,1,1,1,1,1,1,0,0,3,6,3,3,1,2,3,3,0,34
1,1,1,2,2,7947,0,1,1,0,2,1,1,1,1,0,2,1,12,1,12,0,1,2,0,1,1,4,1,1,2,1,1,1,1,4,2,6,3,3,0,2,1,3,3,31
0,0,2,2,2,3777,0,1,1,2,2,1,3,2,1,0,2,0,0,1,4,0,1,1,1,1,1,4,1,1,2,1,1,1,2,5,3,6,4,3,1,3,3,3,3,32
